,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,email,name,country,amount,class
81,257,0,1998-05-17,tcp,http,0,192.168.43.75,SF,168,9551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,230,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,frazierjoshua@example.org,Courtney Miller DDS,GB,827.78,0
82,258,0,1998-05-21,tcp,http,1,192.168.136.147,SF,238,864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,williamhudson@example.org,Keith Cohen,GB,63.96,0
83,260,0,1998-11-21,tcp,http,0,10.85.211.244,SF,291,10369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,emily71@example.net,Tiffany Robinson,GB,818.97,0
84,263,0,1998-01-19,tcp,http,0,10.29.134.190,SF,198,6924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,joseph33@example.net,Carl Keith,GB,315.96,0
85,265,0,1998-08-10,tcp,http,0,10.225.202.81,SF,167,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.25,1.0,0.0,0.75,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,vcarr@example.net,John Zimmerman,GB,997.21,0
86,266,0,1998-01-23,tcp,http,0,10.78.149.115,SF,241,851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,35,0.0,0.0,0.0,0.0,1.0,0.0,0.06,127,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,dustinfoster@example.com,Lee Brooks,GB,255.97,0
87,267,0,1998-01-31,tcp,http,0,192.168.236.250,SF,337,3360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,duartechristine@example.com,Kyle Jones,GB,800.32,0
88,271,0,1998-09-28,tcp,http,0,192.168.198.65,SF,222,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,melissa30@example.com,Richard Wheeler,GB,202.9,0
89,273,0,1998-01-19,tcp,http,1,172.26.10.33,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.24,0.0,0.0,1.0,0.91,bowenkyle@example.net,Ashley Romero,GB,156.15,0
90,275,0,1998-02-20,tcp,http,0,192.168.126.13,SF,246,2719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,singletonmatthew@example.com,Valerie Johnson,GB,46.84,0
91,276,0,1998-10-31,tcp,http,0,192.168.244.111,SF,222,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,zpierce@example.org,Haley Cooper,GB,362.08,0
92,280,0,1998-12-07,tcp,http,1,172.30.140.17,SF,226,651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,mccoysamantha@example.org,Tyler Schmidt,GB,580.4,0
93,281,0,1998-05-03,tcp,http,1,10.18.104.31,SF,299,447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,44,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ryan32@example.org,James Hall,GB,132.21,0
94,282,0,1998-12-13,tcp,http,1,192.168.63.67,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,1.0,1.0,0.0,0.0,0.43,0.29,0.0,94,26,0.28,0.04,0.01,0.0,1.0,1.0,0.0,0.0,zshelton@example.com,David Hall,GB,25.12,1
95,284,0,1998-03-12,tcp,http,1,192.168.23.255,SF,281,1951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,31,0.0,0.0,0.0,0.0,1.0,0.0,0.06,77,255,1.0,0.0,0.01,0.03,0.0,0.01,0.0,0.0,ballhannah@example.org,Tracy Robinson,GB,518.42,0
96,289,0,1998-04-21,tcp,http,0,172.21.121.25,SF,263,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,maxwell63@example.net,Jorge Goodman,GB,389.05,0
97,294,0,1998-11-14,tcp,http,1,192.168.140.178,SF,283,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,greenjacqueline@example.net,Alexander Ryan,GB,336.31,0
98,295,0,1998-09-27,tcp,http,1,172.27.173.32,SF,161,5530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,lauren38@example.com,Victor Bridges,GB,476.7,0
99,296,0,1998-01-17,tcp,http,0,192.168.136.117,SF,211,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0.0,0.0,0.0,0.0,1.0,0.0,0.27,211,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,joeruiz@example.net,Justin Ryan,GB,85.94,0
100,297,0,1998-03-06,tcp,http,0,10.24.103.136,SF,201,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,perezamy@example.org,Laura Scott,GB,290.16,0
101,305,0,1998-05-13,tcp,http,1,192.168.76.200,SF,320,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,craigirwin@example.org,Julie Sanders,GB,543.44,0
102,308,0,1998-03-06,tcp,http,1,172.16.112.22,SF,204,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,timothyevans@example.net,Brian Soto,GB,744.71,0
103,312,0,1998-05-21,tcp,http,0,10.80.13.27,SF,344,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,60,0.04,0.03,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,john57@example.org,Joseph Cole,GB,413.73,0
104,315,0,1998-09-21,tcp,http,0,192.168.248.248,SF,243,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,107,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,reginald42@example.com,Robert Burgess,GB,430.33,0
105,327,0,1998-02-27,tcp,http,1,172.22.85.55,SF,284,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,emartinez@example.net,Samantha Grimes,GB,41.72,0
106,328,0,1998-02-17,tcp,http,1,192.168.175.158,SF,261,15455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xwood@example.org,Kayla Jones,GB,635.79,0
107,329,0,1998-03-22,tcp,http,1,192.168.144.50,SF,317,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darrellvega@example.com,Jon Mitchell,GB,632.02,0
108,334,0,1998-07-19,tcp,http,1,172.25.15.1,SF,215,584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,1.0,0.0,0.56,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,patelangela@example.net,Sean Robinson,GB,170.67,0
109,336,0,1998-07-30,tcp,http,1,172.17.54.89,SF,332,2844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,kelleydouglas@example.com,Mr. Stephen Wilson Jr.,GB,677.05,0
110,338,0,1998-12-07,tcp,http,1,10.212.162.146,SF,296,5670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,patriciahines@example.com,Michelle Hamilton,GB,752.61,0
111,341,0,1998-03-22,tcp,http,1,192.168.14.166,SF,214,9986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,uturner@example.org,Christine Yoder,GB,324.52,0
112,344,0,1998-03-03,tcp,http,0,10.156.219.162,SF,226,1301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,jamieroberts@example.com,Julia Patterson,GB,934.36,0
113,348,0,1998-08-18,tcp,http,0,10.29.91.166,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8,38,1.0,0.0,0.12,0.18,0.0,0.0,1.0,1.0,nataliefreeman@example.com,Jonathan Hernandez,GB,360.52,0
114,352,0,1998-12-13,tcp,http,1,172.23.104.61,SF,294,3327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.16,57,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,marilynblanchard@example.net,Jonathan Hansen,GB,295.56,0
115,354,0,1998-01-09,tcp,http,1,192.168.246.125,SF,220,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,jeffrey94@example.com,Thomas Jones,GB,114.11,0
116,356,0,1998-09-27,tcp,http,0,10.47.220.139,SF,196,3282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thomasmahoney@example.net,David Farrell,GB,728.2,0
117,357,0,1998-08-25,tcp,http,1,192.168.19.38,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,30,1.0,0.43,0.0,0.0,0.05,0.06,0.1,255,13,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,castromatthew@example.com,Adam Collins,GB,122.09,1
118,358,0,1998-10-13,tcp,http,1,192.168.226.66,SF,327,4482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,robertphillips@example.com,Sarah Smith,GB,721.35,0
119,362,0,1998-09-16,tcp,http,1,192.168.196.238,SF,210,3754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,tyler58@example.com,Samantha Anderson,GB,405.13,0
120,364,0,1998-07-28,tcp,http,1,192.168.233.197,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.15,0.0,0.0,1.0,0.79,kim58@example.net,Larry Wu,GB,783.45,0
121,365,0,1998-02-28,tcp,http,1,172.30.168.160,SF,234,6282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,cheryldavidson@example.net,Nathan Cook,GB,362.01,0
122,367,0,1998-05-16,tcp,http,0,172.28.241.28,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251,251,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,kellerjeremy@example.com,Richard Alvarez,GB,730.3,1
123,368,0,1998-02-28,tcp,http,1,10.218.94.158,SF,237,1461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,barbara02@example.net,Andrew Phillips,GB,330.0,0
124,371,0,1998-10-31,tcp,http,0,10.40.197.221,SF,200,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,melodypalmer@example.com,Logan Miles,GB,931.94,0
125,372,0,1998-11-30,tcp,http,0,172.29.198.245,SF,219,657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,28,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,karen57@example.com,Annette Greene,GB,208.5,0
126,373,0,1998-09-12,tcp,http,1,10.129.27.170,SF,284,5921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,qrichardson@example.com,Andrew Chandler,GB,260.62,0
127,375,0,1998-10-22,tcp,http,1,10.39.99.32,SF,325,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,gford@example.org,Elizabeth Diaz,GB,910.09,0
128,378,0,1998-01-20,tcp,http,0,10.206.114.242,SF,335,7902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.88,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,ydavis@example.net,Angela West,GB,692.02,0
129,383,0,1998-05-01,tcp,http,0,192.168.14.37,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,55,1.0,0.0,0.17,0.24,0.0,0.0,1.0,1.0,briansnyder@example.com,Carl Owens,GB,585.41,0
130,386,0,1998-07-19,tcp,http,1,10.7.10.251,SF,216,1956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,12,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,josephnichols@example.net,Christy Gibson,GB,376.75,0
131,389,0,1998-02-16,tcp,http,1,192.168.68.252,SF,347,8113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,vanessanewman@example.net,Eric Nelson,GB,410.8,0
132,391,0,1998-06-26,tcp,http,0,192.168.46.14,SF,219,17540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,elijah55@example.net,Laura Knox,GB,372.53,0
133,401,0,1998-01-05,tcp,http,1,192.168.202.175,SF,233,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,morrisonjonathan@example.net,Stephanie Miller,GB,271.61,0
134,407,0,1998-06-26,tcp,http,0,172.26.33.47,SF,200,764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0.0,0.0,0.0,0.0,1.0,0.0,0.33,23,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,bcollins@example.org,Stacey Jacobs,GB,438.54,0
135,411,0,1998-10-08,tcp,http,1,172.28.133.238,SF,216,5284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123,255,1.0,0.0,0.01,0.02,0.0,0.0,0.44,0.29,qgarcia@example.org,Angela Patel,GB,231.87,0
136,413,0,1998-04-13,tcp,http,0,10.137.102.155,SF,234,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matthew25@example.net,Bradley Hardy,GB,514.0,0
137,414,0,1998-06-22,tcp,http,0,10.56.163.90,SF,220,1643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,25,0.0,0.04,0.0,0.0,1.0,0.0,0.08,25,255,1.0,0.0,0.04,0.04,0.0,0.01,0.0,0.0,jennifer70@example.net,Erica Allen,GB,245.04,0
138,417,0,1998-09-09,tcp,http,0,172.23.127.109,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.08,0.02,ashley13@example.org,Danielle Mathews,GB,308.82,0
139,421,0,1998-06-14,tcp,http,0,172.24.110.15,SF,288,2881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,14,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,richard42@example.net,Steven Olson,GB,51.99,0
140,426,0,1998-08-03,tcp,http,1,10.250.186.81,SF,279,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mossdeborah@example.org,Maria Bryant,GB,457.97,0
141,434,0,1998-09-17,tcp,http,1,10.179.184.227,SF,230,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,0.0,0.0,0.0,0.0,1.0,0.0,0.17,121,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,kerri11@example.org,Aaron Gilbert,GB,79.25,0
142,436,0,1998-06-29,tcp,http,0,192.168.10.174,SF,271,3582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,vmcmillan@example.org,Mason Blackburn,GB,305.31,0
143,437,0,1998-08-15,tcp,http,1,10.162.170.87,SF,179,1668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,wongtiffany@example.net,Kimberly Ramsey,GB,142.23,0
144,439,0,1998-06-01,tcp,http,0,192.168.96.199,SF,222,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,170,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,pattersonchristie@example.net,Zachary Howell,GB,102.32,0
145,440,0,1998-07-22,tcp,http,0,10.53.79.160,SF,314,4137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shane16@example.org,Teresa Hobbs,GB,757.12,0
146,442,0,1998-01-21,tcp,http,0,10.71.243.63,SF,230,6880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,0.29,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.01,carol71@example.com,Susan Juarez,GB,340.59,0
147,446,0,1998-08-03,tcp,http,0,10.157.148.88,SF,234,1707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,elliottandrew@example.com,Bill Chapman,GB,771.72,0
148,450,0,1998-02-08,tcp,http,1,10.30.157.8,SF,215,6367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weaverpatricia@example.net,Sean Mcdaniel,GB,890.67,0
149,456,0,1998-10-05,tcp,http,1,10.46.205.24,SF,305,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,239,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,grace32@example.net,Rose Ali,GB,378.82,0
150,458,0,1998-04-15,tcp,http,1,192.168.177.46,SF,336,15767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,sean42@example.net,Katherine Kirk,GB,113.34,0
151,462,0,1998-07-22,tcp,http,1,192.168.87.66,SF,335,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.21,0.0,0.01,0.43,0.96,mackjacob@example.net,Terri Miller,GB,86.05,0
152,464,0,1998-02-17,tcp,http,1,172.22.81.49,SF,339,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,jessicaortiz@example.org,Charles Evans,GB,879.81,0
153,465,0,1998-10-21,tcp,http,1,10.157.197.146,SF,317,3245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,amanda81@example.com,Mrs. Amanda Benson,GB,943.48,0
154,467,0,1998-11-13,tcp,http,1,192.168.159.145,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,79,1.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,kbailey@example.net,Mary Gilbert,GB,604.42,1
155,474,0,1998-01-27,tcp,http,0,172.26.179.187,SF,405,23786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,gholland@example.com,David Silva,GB,144.32,0
156,477,0,1998-09-14,tcp,http,0,192.168.8.25,SF,258,4302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,34,1.0,0.0,0.03,0.06,0.0,0.06,0.0,0.03,rachel01@example.net,Jacqueline Baird,GB,969.37,0
157,480,0,1998-11-19,tcp,http,1,10.17.66.224,SF,318,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.09,0.0,0.0,0.0,0.0,hamptondylan@example.net,Kylie Allen,GB,678.06,0
158,484,0,1998-04-30,tcp,http,0,172.24.87.68,SF,216,1240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,evelyn41@example.com,Lindsey Rojas MD,GB,447.01,0
159,486,0,1998-10-24,tcp,http,0,172.22.60.205,SF,291,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0,egarcia@example.com,Cynthia Davis,GB,406.28,0
160,487,0,1998-02-14,tcp,http,1,172.23.250.82,SF,224,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.06,0.0,0.01,0.0,0.0,jessica66@example.com,Thomas Galloway,GB,784.65,0
161,495,0,1998-05-06,tcp,http,0,10.147.135.35,SF,325,12884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,72,72,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,bradleymacdonald@example.org,Ashley Brady,GB,789.2,0
162,497,0,1998-10-29,tcp,http,0,10.213.180.243,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19,192,1.0,0.0,0.05,0.19,0.0,0.0,1.0,0.99,jessica61@example.net,David Moon,GB,769.81,0
163,499,0,1998-10-10,tcp,http,1,172.24.184.223,SF,212,828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,tina67@example.net,Bobby Leach,GB,585.19,0
